latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
44.438758,-119.768543,044,029,4003,4646,2026-07-25,1843,L8,high,D
44.438488,-119.76853,044,029,4003,4647,2026-07-25,1843,L8,high,D
44.438218,-119.768517,044,029,4003,4648,2026-07-25,1843,L8,high,D
44.437949,-119.768505,044,029,4003,4649,2026-07-25,1843,L8,high,D
44.437679,-119.768492,044,029,4003,4650,2026-07-25,1843,L8,high,D
44.437409,-119.768479,044,029,4003,4651,2026-07-25,1843,L8,high,D
44.437139,-119.768466,044,029,4003,4652,2026-07-25,1843,L8,high,D
44.43687,-119.768454,044,029,4003,4653,2026-07-25,1843,L8,high,D
44.4366,-119.768441,044,029,4003,4654,2026-07-25,1843,L8,high,D
44.43633,-119.768428,044,029,4003,4655,2026-07-25,1843,L8,high,D
44.43606,-119.768415,044,029,4003,4656,2026-07-25,1843,L8,high,D
44.43579,-119.768403,044,029,4003,4657,2026-07-25,1843,L8,high,D
44.435521,-119.76839,044,029,4003,4658,2026-07-25,1843,L8,high,D
44.435251,-119.768377,044,029,4003,4659,2026-07-25,1843,L8,high,D
44.434981,-119.768364,044,029,4003,4660,2026-07-25,1843,L8,high,D
44.434711,-119.768352,044,029,4003,4661,2026-07-25,1843,L8,high,D
44.434442,-119.768339,044,029,4003,4662,2026-07-25,1843,L8,high,D
44.434172,-119.768326,044,029,4003,4663,2026-07-25,1843,L8,high,D
44.433902,-119.768314,044,029,4003,4664,2026-07-25,1843,L8,high,D
44.433632,-119.768301,044,029,4003,4665,2026-07-25,1843,L8,high,D
44.433363,-119.768288,044,029,4003,4666,2026-07-25,1843,L8,high,D
44.433093,-119.768275,044,029,4003,4667,2026-07-25,1843,L8,high,D
44.432823,-119.768263,044,029,4003,4668,2026-07-25,1843,L8,high,D
44.432553,-119.76825,044,029,4003,4669,2026-07-25,1843,L8,high,D
44.432283,-119.768237,044,029,4003,4670,2026-07-25,1843,L8,high,D
44.432014,-119.768224,044,029,4003,4671,2026-07-25,1843,L8,high,D
44.431744,-119.768212,044,029,4003,4672,2026-07-25,1843,L8,high,D
44.431474,-119.768199,044,029,4003,4673,2026-07-25,1843,L8,high,D
44.431204,-119.768186,044,029,4003,4674,2026-07-25,1843,L8,high,D
44.430935,-119.768173,044,029,4003,4675,2026-07-25,1843,L8,high,D
44.430665,-119.768161,044,029,4003,4676,2026-07-25,1843,L8,high,D
44.430395,-119.768148,044,029,4003,4677,2026-07-25,1843,L8,high,D
44.430125,-119.768135,044,029,4003,4678,2026-07-25,1843,L8,high,D
44.429856,-119.768122,044,029,4003,4679,2026-07-25,1843,L8,high,D
44.429586,-119.76811,044,029,4003,4680,2026-07-25,1843,L8,high,D
44.429316,-119.768097,044,029,4003,4681,2026-07-25,1843,L8,high,D
44.429046,-119.768084,044,029,4003,4682,2026-07-25,1843,L8,high,D
44.428776,-119.768071,044,029,4003,4683,2026-07-25,1843,L8,high,D
44.428507,-119.768059,044,029,4003,4684,2026-07-25,1843,L8,high,D
44.443083,-119.76837,044,029,4004,4630,2026-07-25,1843,L8,high,D
44.442814,-119.768358,044,029,4004,4631,2026-07-25,1843,L8,high,D
44.439846,-119.768217,044,029,4004,4642,2026-07-25,1843,L8,high,D
44.439576,-119.768205,044,029,4004,4643,2026-07-25,1843,L8,high,D
44.439307,-119.768192,044,029,4004,4644,2026-07-25,1843,L8,high,D
44.439037,-119.768179,044,029,4004,4645,2026-07-25,1843,L8,high,D
44.438767,-119.768166,044,029,4004,4646,2026-07-25,1843,L8,high,D
44.438497,-119.768154,044,029,4004,4647,2026-07-25,1843,L8,high,D
44.438228,-119.768141,044,029,4004,4648,2026-07-25,1843,L8,high,D
44.437958,-119.768128,044,029,4004,4649,2026-07-25,1843,L8,high,D
44.437688,-119.768115,044,029,4004,4650,2026-07-25,1843,L8,high,D
44.437418,-119.768103,044,029,4004,4651,2026-07-25,1843,L8,high,D
44.437148,-119.76809,044,029,4004,4652,2026-07-25,1843,L8,high,D
44.436879,-119.768077,044,029,4004,4653,2026-07-25,1843,L8,high,D
44.436609,-119.768064,044,029,4004,4654,2026-07-25,1843,L8,high,D
44.436339,-119.768052,044,029,4004,4655,2026-07-25,1843,L8,high,D
44.436069,-119.768039,044,029,4004,4656,2026-07-25,1843,L8,high,D
44.4358,-119.768026,044,029,4004,4657,2026-07-25,1843,L8,high,D
44.43553,-119.768013,044,029,4004,4658,2026-07-25,1843,L8,high,D
44.43526,-119.768001,044,029,4004,4659,2026-07-25,1843,L8,high,D
44.43499,-119.767988,044,029,4004,4660,2026-07-25,1843,L8,high,D
44.434721,-119.767975,044,029,4004,4661,2026-07-25,1843,L8,high,D
44.434451,-119.767962,044,029,4004,4662,2026-07-25,1843,L8,high,D
44.434181,-119.76795,044,029,4004,4663,2026-07-25,1843,L8,high,D
44.433911,-119.767937,044,029,4004,4664,2026-07-25,1843,L8,high,D
44.433641,-119.767924,044,029,4004,4665,2026-07-25,1843,L8,high,D
44.433372,-119.767912,044,029,4004,4666,2026-07-25,1843,L8,high,D
44.433102,-119.767899,044,029,4004,4667,2026-07-25,1843,L8,high,D
44.432832,-119.767886,044,029,4004,4668,2026-07-25,1843,L8,high,D
44.432562,-119.767873,044,029,4004,4669,2026-07-25,1843,L8,high,D
44.432293,-119.767861,044,029,4004,4670,2026-07-25,1843,L8,high,D
44.432023,-119.767848,044,029,4004,4671,2026-07-25,1843,L8,high,D
44.431753,-119.767835,044,029,4004,4672,2026-07-25,1843,L8,high,D
44.431483,-119.767822,044,029,4004,4673,2026-07-25,1843,L8,high,D
44.431214,-119.76781,044,029,4004,4674,2026-07-25,1843,L8,high,D
44.430944,-119.767797,044,029,4004,4675,2026-07-25,1843,L8,high,D
44.430674,-119.767784,044,029,4004,4676,2026-07-25,1843,L8,high,D
44.430404,-119.767771,044,029,4004,4677,2026-07-25,1843,L8,high,D
44.430134,-119.767759,044,029,4004,4678,2026-07-25,1843,L8,high,D
44.429865,-119.767746,044,029,4004,4679,2026-07-25,1843,L8,high,D
44.429595,-119.767733,044,029,4004,4680,2026-07-25,1843,L8,high,D
44.429325,-119.76772,044,029,4004,4681,2026-07-25,1843,L8,high,D
44.429055,-119.767708,044,029,4004,4682,2026-07-25,1843,L8,high,D
44.443092,-119.767994,044,029,4005,4630,2026-07-25,1843,L8,high,D
44.439585,-119.767828,044,029,4005,4643,2026-07-25,1843,L8,high,D
44.439316,-119.767815,044,029,4005,4644,2026-07-25,1843,L8,high,D
44.439046,-119.767803,044,029,4005,4645,2026-07-25,1843,L8,high,D
44.438776,-119.76779,044,029,4005,4646,2026-07-25,1843,L8,high,D
44.438506,-119.767777,044,029,4005,4647,2026-07-25,1843,L8,high,D
44.438237,-119.767764,044,029,4005,4648,2026-07-25,1843,L8,high,D
44.437967,-119.767752,044,029,4005,4649,2026-07-25,1843,L8,high,D
44.437697,-119.767739,044,029,4005,4650,2026-07-25,1843,L8,high,D
44.437427,-119.767726,044,029,4005,4651,2026-07-25,1843,L8,high,D
44.437158,-119.767713,044,029,4005,4652,2026-07-25,1843,L8,high,D
44.436888,-119.767701,044,029,4005,4653,2026-07-25,1843,L8,high,D
44.436618,-119.767688,044,029,4005,4654,2026-07-25,1843,L8,high,D
44.436348,-119.767675,044,029,4005,4655,2026-07-25,1843,L8,high,D
44.436078,-119.767662,044,029,4005,4656,2026-07-25,1843,L8,high,D
44.435809,-119.76765,044,029,4005,4657,2026-07-25,1843,L8,high,D
44.435539,-119.767637,044,029,4005,4658,2026-07-25,1843,L8,high,D
44.435269,-119.767624,044,029,4005,4659,2026-07-25,1843,L8,high,D
44.434999,-119.767611,044,029,4005,4660,2026-07-25,1843,L8,high,D
44.43473,-119.767599,044,029,4005,4661,2026-07-25,1843,L8,high,D
44.43446,-119.767586,044,029,4005,4662,2026-07-25,1843,L8,high,D
44.43419,-119.767573,044,029,4005,4663,2026-07-25,1843,L8,high,D
44.43392,-119.76756,044,029,4005,4664,2026-07-25,1843,L8,high,D
44.433651,-119.767548,044,029,4005,4665,2026-07-25,1843,L8,high,D
44.433381,-119.767535,044,029,4005,4666,2026-07-25,1843,L8,high,D
44.433111,-119.767522,044,029,4005,4667,2026-07-25,1843,L8,high,D
44.432841,-119.76751,044,029,4005,4668,2026-07-25,1843,L8,high,D
44.432571,-119.767497,044,029,4005,4669,2026-07-25,1843,L8,high,D
44.432302,-119.767484,044,029,4005,4670,2026-07-25,1843,L8,high,D
44.432032,-119.767471,044,029,4005,4671,2026-07-25,1843,L8,high,D
44.431762,-119.767459,044,029,4005,4672,2026-07-25,1843,L8,high,D
44.431492,-119.767446,044,029,4005,4673,2026-07-25,1843,L8,high,D
44.431223,-119.767433,044,029,4005,4674,2026-07-25,1843,L8,high,D
44.430953,-119.76742,044,029,4005,4675,2026-07-25,1843,L8,high,D
44.430683,-119.767408,044,029,4005,4676,2026-07-25,1843,L8,high,D
44.430413,-119.767395,044,029,4005,4677,2026-07-25,1843,L8,high,D
44.430144,-119.767382,044,029,4005,4678,2026-07-25,1843,L8,high,D
44.429874,-119.767369,044,029,4005,4679,2026-07-25,1843,L8,high,D
44.429604,-119.767357,044,029,4005,4680,2026-07-25,1843,L8,high,D
44.429334,-119.767344,044,029,4005,4681,2026-07-25,1843,L8,high,D
44.429064,-119.767331,044,029,4005,4682,2026-07-25,1843,L8,high,D
44.439325,-119.767439,044,029,4006,4644,2026-07-25,1843,L8,high,D
44.439055,-119.767426,044,029,4006,4645,2026-07-25,1843,L8,high,D
44.438785,-119.767413,044,029,4006,4646,2026-07-25,1843,L8,high,D
44.438516,-119.767401,044,029,4006,4647,2026-07-25,1843,L8,high,D
44.438246,-119.767388,044,029,4006,4648,2026-07-25,1843,L8,high,D
44.437976,-119.767375,044,029,4006,4649,2026-07-25,1843,L8,high,D
44.437706,-119.767362,044,029,4006,4650,2026-07-25,1843,L8,high,D
44.437436,-119.76735,044,029,4006,4651,2026-07-25,1843,L8,high,D
44.437167,-119.767337,044,029,4006,4652,2026-07-25,1843,L8,high,D
44.436897,-119.767324,044,029,4006,4653,2026-07-25,1843,L8,high,D
44.436627,-119.767311,044,029,4006,4654,2026-07-25,1843,L8,high,D
44.436357,-119.767299,044,029,4006,4655,2026-07-25,1843,L8,high,D
44.436088,-119.767286,044,029,4006,4656,2026-07-25,1843,L8,high,D
44.435818,-119.767273,044,029,4006,4657,2026-07-25,1843,L8,high,D
44.435548,-119.76726,044,029,4006,4658,2026-07-25,1843,L8,high,D
44.435278,-119.767248,044,029,4006,4659,2026-07-25,1843,L8,high,D
44.435009,-119.767235,044,029,4006,4660,2026-07-25,1843,L8,high,D
44.434739,-119.767222,044,029,4006,4661,2026-07-25,1843,L8,high,D
44.434469,-119.767209,044,029,4006,4662,2026-07-25,1843,L8,high,D
44.434199,-119.767197,044,029,4006,4663,2026-07-25,1843,L8,high,D
44.433929,-119.767184,044,029,4006,4664,2026-07-25,1843,L8,high,D
44.43366,-119.767171,044,029,4006,4665,2026-07-25,1843,L8,high,D
44.43339,-119.767159,044,029,4006,4666,2026-07-25,1843,L8,high,D
44.43312,-119.767146,044,029,4006,4667,2026-07-25,1843,L8,high,D
44.43285,-119.767133,044,029,4006,4668,2026-07-25,1843,L8,high,D
44.432581,-119.76712,044,029,4006,4669,2026-07-25,1843,L8,high,D
44.432311,-119.767108,044,029,4006,4670,2026-07-25,1843,L8,high,D
44.432041,-119.767095,044,029,4006,4671,2026-07-25,1843,L8,high,D
44.431771,-119.767082,044,029,4006,4672,2026-07-25,1843,L8,high,D
44.431502,-119.767069,044,029,4006,4673,2026-07-25,1843,L8,high,D
44.431232,-119.767057,044,029,4006,4674,2026-07-25,1843,L8,high,D
44.430962,-119.767044,044,029,4006,4675,2026-07-25,1843,L8,high,D
44.430692,-119.767031,044,029,4006,4676,2026-07-25,1843,L8,high,D
44.430422,-119.767018,044,029,4006,4677,2026-07-25,1843,L8,high,D
44.430153,-119.767006,044,029,4006,4678,2026-07-25,1843,L8,high,D
44.429883,-119.766993,044,029,4006,4679,2026-07-25,1843,L8,high,D
44.429613,-119.76698,044,029,4006,4680,2026-07-25,1843,L8,high,D
44.429343,-119.766967,044,029,4006,4681,2026-07-25,1843,L8,high,D
44.438255,-119.767011,044,029,4007,4648,2026-07-25,1843,L8,high,D
44.437985,-119.766999,044,029,4007,4649,2026-07-25,1843,L8,high,D
44.437715,-119.766986,044,029,4007,4650,2026-07-25,1843,L8,high,D
44.437446,-119.766973,044,029,4007,4651,2026-07-25,1843,L8,high,D
44.437176,-119.76696,044,029,4007,4652,2026-07-25,1843,L8,high,D
44.436906,-119.766948,044,029,4007,4653,2026-07-25,1843,L8,high,D
44.436636,-119.766935,044,029,4007,4654,2026-07-25,1843,L8,high,D
44.436367,-119.766922,044,029,4007,4655,2026-07-25,1843,L8,high,D
44.436097,-119.766909,044,029,4007,4656,2026-07-25,1843,L8,high,D
44.435827,-119.766897,044,029,4007,4657,2026-07-25,1843,L8,high,D
44.435557,-119.766884,044,029,4007,4658,2026-07-25,1843,L8,high,D
44.435287,-119.766871,044,029,4007,4659,2026-07-25,1843,L8,high,D
44.435018,-119.766858,044,029,4007,4660,2026-07-25,1843,L8,high,D
44.434748,-119.766846,044,029,4007,4661,2026-07-25,1843,L8,high,D
44.434478,-119.766833,044,029,4007,4662,2026-07-25,1843,L8,high,D
44.434208,-119.76682,044,029,4007,4663,2026-07-25,1843,L8,high,D
44.433939,-119.766807,044,029,4007,4664,2026-07-25,1843,L8,high,D
44.433669,-119.766795,044,029,4007,4665,2026-07-25,1843,L8,high,D
44.433399,-119.766782,044,029,4007,4666,2026-07-25,1843,L8,high,D
44.433129,-119.766769,044,029,4007,4667,2026-07-25,1843,L8,high,D
44.43286,-119.766757,044,029,4007,4668,2026-07-25,1843,L8,high,D
44.43259,-119.766744,044,029,4007,4669,2026-07-25,1843,L8,high,D
44.43232,-119.766731,044,029,4007,4670,2026-07-25,1843,L8,high,D
44.43205,-119.766718,044,029,4007,4671,2026-07-25,1843,L8,high,D
44.43178,-119.766706,044,029,4007,4672,2026-07-25,1843,L8,high,D
44.431511,-119.766693,044,029,4007,4673,2026-07-25,1843,L8,high,D
44.431241,-119.76668,044,029,4007,4674,2026-07-25,1843,L8,high,D
44.430971,-119.766667,044,029,4007,4675,2026-07-25,1843,L8,high,D
44.430701,-119.766655,044,029,4007,4676,2026-07-25,1843,L8,high,D
44.430432,-119.766642,044,029,4007,4677,2026-07-25,1843,L8,high,D
44.430162,-119.766629,044,029,4007,4678,2026-07-25,1843,L8,high,D
44.429892,-119.766616,044,029,4007,4679,2026-07-25,1843,L8,high,D
44.429622,-119.766604,044,029,4007,4680,2026-07-25,1843,L8,high,D
44.429353,-119.766591,044,029,4007,4681,2026-07-25,1843,L8,high,D
44.437994,-119.766622,044,029,4008,4649,2026-07-25,1843,L8,high,D
44.437724,-119.766609,044,029,4008,4650,2026-07-25,1843,L8,high,D
44.437455,-119.766597,044,029,4008,4651,2026-07-25,1843,L8,high,D
44.437185,-119.766584,044,029,4008,4652,2026-07-25,1843,L8,high,D
44.436915,-119.766571,044,029,4008,4653,2026-07-25,1843,L8,high,D
44.436645,-119.766558,044,029,4008,4654,2026-07-25,1843,L8,high,D
44.436376,-119.766546,044,029,4008,4655,2026-07-25,1843,L8,high,D
44.436106,-119.766533,044,029,4008,4656,2026-07-25,1843,L8,high,D
44.435836,-119.76652,044,029,4008,4657,2026-07-25,1843,L8,high,D
44.435566,-119.766507,044,029,4008,4658,2026-07-25,1843,L8,high,D
44.435297,-119.766495,044,029,4008,4659,2026-07-25,1843,L8,high,D
44.435027,-119.766482,044,029,4008,4660,2026-07-25,1843,L8,high,D
44.434757,-119.766469,044,029,4008,4661,2026-07-25,1843,L8,high,D
44.434487,-119.766456,044,029,4008,4662,2026-07-25,1843,L8,high,D
44.434217,-119.766444,044,029,4008,4663,2026-07-25,1843,L8,high,D
44.433948,-119.766431,044,029,4008,4664,2026-07-25,1843,L8,high,D
44.433678,-119.766418,044,029,4008,4665,2026-07-25,1843,L8,high,D
44.433408,-119.766406,044,029,4008,4666,2026-07-25,1843,L8,high,D
44.433138,-119.766393,044,029,4008,4667,2026-07-25,1843,L8,high,D
44.432869,-119.76638,044,029,4008,4668,2026-07-25,1843,L8,high,D
44.432599,-119.766367,044,029,4008,4669,2026-07-25,1843,L8,high,D
44.432329,-119.766355,044,029,4008,4670,2026-07-25,1843,L8,high,D
44.432059,-119.766342,044,029,4008,4671,2026-07-25,1843,L8,high,D
44.43179,-119.766329,044,029,4008,4672,2026-07-25,1843,L8,high,D
44.43152,-119.766316,044,029,4008,4673,2026-07-25,1843,L8,high,D
44.43125,-119.766304,044,029,4008,4674,2026-07-25,1843,L8,high,D
44.43098,-119.766291,044,029,4008,4675,2026-07-25,1843,L8,high,D
44.43071,-119.766278,044,029,4008,4676,2026-07-25,1843,L8,high,D
44.430441,-119.766265,044,029,4008,4677,2026-07-25,1843,L8,high,D
44.430171,-119.766253,044,029,4008,4678,2026-07-25,1843,L8,high,D
44.429901,-119.76624,044,029,4008,4679,2026-07-25,1843,L8,high,D
44.429631,-119.766227,044,029,4008,4680,2026-07-25,1843,L8,high,D
44.438273,-119.766258,044,029,4009,4648,2026-07-25,1843,L8,high,D
44.438003,-119.766246,044,029,4009,4649,2026-07-25,1843,L8,high,D
44.437734,-119.766233,044,029,4009,4650,2026-07-25,1843,L8,high,D
44.437464,-119.76622,044,029,4009,4651,2026-07-25,1843,L8,high,D
44.437194,-119.766207,044,029,4009,4652,2026-07-25,1843,L8,high,D
44.436924,-119.766195,044,029,4009,4653,2026-07-25,1843,L8,high,D
44.436655,-119.766182,044,029,4009,4654,2026-07-25,1843,L8,high,D
44.436385,-119.766169,044,029,4009,4655,2026-07-25,1843,L8,high,D
44.436115,-119.766156,044,029,4009,4656,2026-07-25,1843,L8,high,D
44.435845,-119.766144,044,029,4009,4657,2026-07-25,1843,L8,high,D
44.435575,-119.766131,044,029,4009,4658,2026-07-25,1843,L8,high,D
44.435306,-119.766118,044,029,4009,4659,2026-07-25,1843,L8,high,D
44.435036,-119.766105,044,029,4009,4660,2026-07-25,1843,L8,high,D
44.434766,-119.766093,044,029,4009,4661,2026-07-25,1843,L8,high,D
44.434496,-119.76608,044,029,4009,4662,2026-07-25,1843,L8,high,D
44.434227,-119.766067,044,029,4009,4663,2026-07-25,1843,L8,high,D
44.433957,-119.766054,044,029,4009,4664,2026-07-25,1843,L8,high,D
44.433687,-119.766042,044,029,4009,4665,2026-07-25,1843,L8,high,D
44.433417,-119.766029,044,029,4009,4666,2026-07-25,1843,L8,high,D
44.433148,-119.766016,044,029,4009,4667,2026-07-25,1843,L8,high,D
44.432878,-119.766004,044,029,4009,4668,2026-07-25,1843,L8,high,D
44.432608,-119.765991,044,029,4009,4669,2026-07-25,1843,L8,high,D
44.432338,-119.765978,044,029,4009,4670,2026-07-25,1843,L8,high,D
44.432068,-119.765965,044,029,4009,4671,2026-07-25,1843,L8,high,D
44.431799,-119.765953,044,029,4009,4672,2026-07-25,1843,L8,high,D
44.431529,-119.76594,044,029,4009,4673,2026-07-25,1843,L8,high,D
44.431259,-119.765927,044,029,4009,4674,2026-07-25,1843,L8,high,D
44.430989,-119.765914,044,029,4009,4675,2026-07-25,1843,L8,high,D
44.43072,-119.765902,044,029,4009,4676,2026-07-25,1843,L8,high,D
44.43045,-119.765889,044,029,4009,4677,2026-07-25,1843,L8,high,D
44.43018,-119.765876,044,029,4009,4678,2026-07-25,1843,L8,high,D
44.42991,-119.765863,044,029,4009,4679,2026-07-25,1843,L8,high,D
44.429641,-119.765851,044,029,4009,4680,2026-07-25,1843,L8,high,D
44.438282,-119.765882,044,029,4010,4648,2026-07-25,1843,L8,high,D
44.438013,-119.765869,044,029,4010,4649,2026-07-25,1843,L8,high,D
44.437743,-119.765856,044,029,4010,4650,2026-07-25,1843,L8,high,D
44.437473,-119.765844,044,029,4010,4651,2026-07-25,1843,L8,high,D
44.437203,-119.765831,044,029,4010,4652,2026-07-25,1843,L8,high,D
44.436933,-119.765818,044,029,4010,4653,2026-07-25,1843,L8,high,D
44.436664,-119.765805,044,029,4010,4654,2026-07-25,1843,L8,high,D
44.436394,-119.765793,044,029,4010,4655,2026-07-25,1843,L8,high,D
44.436124,-119.76578,044,029,4010,4656,2026-07-25,1843,L8,high,D
44.435854,-119.765767,044,029,4010,4657,2026-07-25,1843,L8,high,D
44.435585,-119.765754,044,029,4010,4658,2026-07-25,1843,L8,high,D
44.435315,-119.765742,044,029,4010,4659,2026-07-25,1843,L8,high,D
44.435045,-119.765729,044,029,4010,4660,2026-07-25,1843,L8,high,D
44.434775,-119.765716,044,029,4010,4661,2026-07-25,1843,L8,high,D
44.434506,-119.765703,044,029,4010,4662,2026-07-25,1843,L8,high,D
44.434236,-119.765691,044,029,4010,4663,2026-07-25,1843,L8,high,D
44.433966,-119.765678,044,029,4010,4664,2026-07-25,1843,L8,high,D
44.433696,-119.765665,044,029,4010,4665,2026-07-25,1843,L8,high,D
44.433426,-119.765653,044,029,4010,4666,2026-07-25,1843,L8,high,D
44.433157,-119.76564,044,029,4010,4667,2026-07-25,1843,L8,high,D
44.432887,-119.765627,044,029,4010,4668,2026-07-25,1843,L8,high,D
44.432617,-119.765614,044,029,4010,4669,2026-07-25,1843,L8,high,D
44.432347,-119.765602,044,029,4010,4670,2026-07-25,1843,L8,high,D
44.432078,-119.765589,044,029,4010,4671,2026-07-25,1843,L8,high,D
44.431808,-119.765576,044,029,4010,4672,2026-07-25,1843,L8,high,D
44.431538,-119.765563,044,029,4010,4673,2026-07-25,1843,L8,high,D
44.431268,-119.765551,044,029,4010,4674,2026-07-25,1843,L8,high,D
44.430999,-119.765538,044,029,4010,4675,2026-07-25,1843,L8,high,D
44.430729,-119.765525,044,029,4010,4676,2026-07-25,1843,L8,high,D
44.430459,-119.765512,044,029,4010,4677,2026-07-25,1843,L8,high,D
44.430189,-119.7655,044,029,4010,4678,2026-07-25,1843,L8,high,D
44.429919,-119.765487,044,029,4010,4679,2026-07-25,1843,L8,high,D
44.438291,-119.765505,044,029,4011,4648,2026-07-25,1843,L8,high,D
44.438022,-119.765492,044,029,4011,4649,2026-07-25,1843,L8,high,D
44.437752,-119.76548,044,029,4011,4650,2026-07-25,1843,L8,high,D
44.437482,-119.765467,044,029,4011,4651,2026-07-25,1843,L8,high,D
44.437212,-119.765454,044,029,4011,4652,2026-07-25,1843,L8,high,D
44.436943,-119.765442,044,029,4011,4653,2026-07-25,1843,L8,high,D
44.436673,-119.765429,044,029,4011,4654,2026-07-25,1843,L8,high,D
44.436403,-119.765416,044,029,4011,4655,2026-07-25,1843,L8,high,D
44.436133,-119.765403,044,029,4011,4656,2026-07-25,1843,L8,high,D
44.435863,-119.765391,044,029,4011,4657,2026-07-25,1843,L8,high,D
44.435594,-119.765378,044,029,4011,4658,2026-07-25,1843,L8,high,D
44.435324,-119.765365,044,029,4011,4659,2026-07-25,1843,L8,high,D
44.435054,-119.765352,044,029,4011,4660,2026-07-25,1843,L8,high,D
44.434784,-119.76534,044,029,4011,4661,2026-07-25,1843,L8,high,D
44.434515,-119.765327,044,029,4011,4662,2026-07-25,1843,L8,high,D
44.434245,-119.765314,044,029,4011,4663,2026-07-25,1843,L8,high,D
44.433975,-119.765301,044,029,4011,4664,2026-07-25,1843,L8,high,D
44.433705,-119.765289,044,029,4011,4665,2026-07-25,1843,L8,high,D
44.433436,-119.765276,044,029,4011,4666,2026-07-25,1843,L8,high,D
44.433166,-119.765263,044,029,4011,4667,2026-07-25,1843,L8,high,D
44.432896,-119.765251,044,029,4011,4668,2026-07-25,1843,L8,high,D
44.432626,-119.765238,044,029,4011,4669,2026-07-25,1843,L8,high,D
44.432356,-119.765225,044,029,4011,4670,2026-07-25,1843,L8,high,D
44.432087,-119.765212,044,029,4011,4671,2026-07-25,1843,L8,high,D
44.431817,-119.7652,044,029,4011,4672,2026-07-25,1843,L8,high,D
44.431547,-119.765187,044,029,4011,4673,2026-07-25,1843,L8,high,D
44.431277,-119.765174,044,029,4011,4674,2026-07-25,1843,L8,high,D
44.431008,-119.765161,044,029,4011,4675,2026-07-25,1843,L8,high,D
44.430738,-119.765149,044,029,4011,4676,2026-07-25,1843,L8,high,D
44.430468,-119.765136,044,029,4011,4677,2026-07-25,1843,L8,high,D
44.430198,-119.765123,044,029,4011,4678,2026-07-25,1843,L8,high,D
44.429929,-119.765111,044,029,4011,4679,2026-07-25,1843,L8,high,D
44.438301,-119.765129,044,029,4012,4648,2026-07-25,1843,L8,high,D
44.438031,-119.765116,044,029,4012,4649,2026-07-25,1843,L8,high,D
44.437761,-119.765103,044,029,4012,4650,2026-07-25,1843,L8,high,D
44.437491,-119.76509,044,029,4012,4651,2026-07-25,1843,L8,high,D
44.437221,-119.765078,044,029,4012,4652,2026-07-25,1843,L8,high,D
44.436952,-119.765065,044,029,4012,4653,2026-07-25,1843,L8,high,D
44.436682,-119.765052,044,029,4012,4654,2026-07-25,1843,L8,high,D
44.436412,-119.76504,044,029,4012,4655,2026-07-25,1843,L8,high,D
44.436142,-119.765027,044,029,4012,4656,2026-07-25,1843,L8,high,D
44.435873,-119.765014,044,029,4012,4657,2026-07-25,1843,L8,high,D
44.435603,-119.765001,044,029,4012,4658,2026-07-25,1843,L8,high,D
44.435333,-119.764989,044,029,4012,4659,2026-07-25,1843,L8,high,D
44.435063,-119.764976,044,029,4012,4660,2026-07-25,1843,L8,high,D
44.434794,-119.764963,044,029,4012,4661,2026-07-25,1843,L8,high,D
44.434524,-119.76495,044,029,4012,4662,2026-07-25,1843,L8,high,D
44.434254,-119.764938,044,029,4012,4663,2026-07-25,1843,L8,high,D
44.433984,-119.764925,044,029,4012,4664,2026-07-25,1843,L8,high,D
44.433714,-119.764912,044,029,4012,4665,2026-07-25,1843,L8,high,D
44.433445,-119.7649,044,029,4012,4666,2026-07-25,1843,L8,high,D
44.433175,-119.764887,044,029,4012,4667,2026-07-25,1843,L8,high,D
44.432905,-119.764874,044,029,4012,4668,2026-07-25,1843,L8,high,D
44.432635,-119.764861,044,029,4012,4669,2026-07-25,1843,L8,high,D
44.432366,-119.764849,044,029,4012,4670,2026-07-25,1843,L8,high,D
44.432096,-119.764836,044,029,4012,4671,2026-07-25,1843,L8,high,D
44.431826,-119.764823,044,029,4012,4672,2026-07-25,1843,L8,high,D
44.431556,-119.76481,044,029,4012,4673,2026-07-25,1843,L8,high,D
44.431287,-119.764798,044,029,4012,4674,2026-07-25,1843,L8,high,D
44.431017,-119.764785,044,029,4012,4675,2026-07-25,1843,L8,high,D
44.430747,-119.764772,044,029,4012,4676,2026-07-25,1843,L8,high,D
44.430477,-119.764759,044,029,4012,4677,2026-07-25,1843,L8,high,D
44.430207,-119.764747,044,029,4012,4678,2026-07-25,1843,L8,high,D
44.429938,-119.764734,044,029,4012,4679,2026-07-25,1843,L8,high,D
44.429668,-119.764721,044,029,4012,4680,2026-07-25,1843,L8,high,D
44.438579,-119.764765,044,029,4013,4647,2026-07-25,1843,L8,high,D
44.43831,-119.764752,044,029,4013,4648,2026-07-25,1843,L8,high,D
44.43804,-119.764739,044,029,4013,4649,2026-07-25,1843,L8,high,D
44.43777,-119.764727,044,029,4013,4650,2026-07-25,1843,L8,high,D
44.4375,-119.764714,044,029,4013,4651,2026-07-25,1843,L8,high,D
44.437231,-119.764701,044,029,4013,4652,2026-07-25,1843,L8,high,D
44.436961,-119.764688,044,029,4013,4653,2026-07-25,1843,L8,high,D
44.436691,-119.764676,044,029,4013,4654,2026-07-25,1843,L8,high,D
44.436421,-119.764663,044,029,4013,4655,2026-07-25,1843,L8,high,D
44.436151,-119.76465,044,029,4013,4656,2026-07-25,1843,L8,high,D
